Nom,SNR,fe_Voice,audio_Voice,fe_Noise,audio_Noise,fe_Mix,audio_Mix
0436,4.0,8000,"[-0.03723071 -0.02068373 -0.01241024 ...  0.1675382  -0.3888541
 -0.25647822]",8000,[-1.6972111 -1.6419532 -1.5432782 ...  3.1615493  2.948411   2.4471416],8000,8000
0437,-3.0,8000,"[ 0.36830238  0.4760982   0.45364076 ... -0.11846311 -0.13081472
  0.11734024]",8000,[-1.0825796 -1.0142062 -1.0028106 ... -1.2079309 -1.1965355 -1.1395575],8000,8000
0438,-2.0,8000,"[-0.41450593 -0.32399437 -0.11046103 ...  0.01182192  0.01256079
  0.01440796]",8000,"[-0.29353246 -0.30629477 -0.25949973 ... -0.8891055  -0.9699334
 -1.0890479 ]",8000,8000
0439,-3.0,8000,"[-0.01767935 -0.01293611 -0.01078009 ...  5.2964745   5.001962
  3.9597428 ]",8000,"[-0.0526786  -0.07662341 -0.17240267 ...  0.49805215  1.2451303
  0.78538996]",8000,8000
0440,-2.0,8000,[-3.794365  -3.4576616 -2.878786  ... -0.9058333 -1.1894239 -1.3765353],8000,"[-1.0279487  -1.5858868  -1.4787754  ...  0.29255775 -0.1199007
 -0.5435499 ]",8000,8000
0441,1.0,8000,[0.04126848 0.0560828  0.06137364 ... 0.006349   0.006349   0.00581991],8000,"[-0.6806348  -0.18049984  0.07896868 ...  0.35723925  0.26322895
  0.4211663 ]",8000,8000
0442,3.0,8000,[0.02376578 0.34083605 0.28055215 ... 1.4844918  0.44401428 0.5547281 ],8000,[-1.0016179 -1.1471522 -1.0273005 ... -0.6078194 -0.5992586 -0.6763061],8000,8000
0443,-1.0,8000,"[ 0.17745543 -0.06583853 -0.12807652 ... -0.7576575  -0.4274361
  0.00977291]",8000,"[-0.41950214 -0.3381062  -0.35062864 ... -0.582294   -0.18157554
  0.30680007]",8000,8000
0444,-2.0,8000,"[-0.1039801   0.48790663  0.87697506 ... -0.17596634  0.17939425
 -0.3353644 ]",8000,"[-0.58657295 -0.71024793 -0.8197887  ... -0.80918795 -0.8515909
 -0.8657251 ]",8000,8000
0445,0.0,8000,"[-0.00101737 -0.00644333 -0.00644333 ...  0.25095063  0.14548355
  0.06612889]",8000,"[-0.17552157 -0.16401194 -0.24745661 ...  0.89487225  0.7740213
  0.6013771 ]",8000,8000
0446,0.0,8000,[0.86671907 0.71415985 0.68589276 ... 0.00498831 0.005404   0.00789816],8000,"[ 0.37753403 -0.16779289 -0.2412023  ... -0.7655551  -0.56630105
 -0.08389644]",8000,8000
0447,3.0,8000,"[ 0.02769831  0.02354356  0.02077373 ... -1.0760792  -0.75893366
 -0.71323144]",8000,"[-1.8803483  -1.1136043  -1.0040694  ... -0.96755785 -0.6389533
 -0.51116264]",8000,8000
0448,0.0,8000,[0.1302594  0.09915267 0.05521443 ... 0.00272184 0.00699901 0.06376878],8000,[-0.4941548 -0.4941548 -0.6245147 ...  1.6249508  1.3339149  0.6730207],8000,8000
0449,0.0,8000,[0.00832039 0.01164855 0.01289661 ... 0.01331263 0.00998447 0.00873641],8000,"[ 1.2904917   1.3163016   1.1098229  ... -0.18066883 -0.51619667
 -0.5678164 ]",8000,8000
0450,0.0,8000,"[ 0.         -0.00408431 -0.00306323 ...  1.5004729   1.5178314
  1.7679952 ]",8000,"[ 0.50150067  0.71881765  0.8024011  ... -0.5349341  -0.702101
 -0.69374263]",8000,8000
0451,1.0,8000,[-3.794365  -3.4576616 -2.878786  ... -0.9058333 -1.1894239 -1.3765353],8000,"[ 0.91435266  0.97707     0.788918   ... -0.74270517 -0.40601218
 -1.0826992 ]",8000,8000
0452,-1.0,8000,"[-0.09074003 -0.0961128  -0.03611692 ... -0.45937142 -0.5172779
 -0.54832053]",8000,"[ 0.21545878  0.2718885   0.6309865  ... -1.7082803  -1.8057499
 -1.590291  ]",8000,8000
0453,0.0,8000,"[ 0.531241    0.48142222  0.3980715  ... -0.77746093 -1.0332614
 -1.3019955 ]",8000,[0.9783225  1.641592   2.1224625  ... 0.03316348 0.01658174 0.06632695],8000,8000
0454,1.0,8000,"[ 0.01697489  0.01864456  0.01780973 ... -0.02504493 -0.02560148
 -0.02198388]",8000,"[-0.2575335  -0.62952626 -0.8584449  ...  0.2575335   0.31476313
  0.34337798]",8000,8000
0455,3.0,8000,"[ 0.02807637  0.02058934  0.02620461 ... -0.02058934 -0.00187176
  0.00374352]",8000,"[-0.1097953  -0.15685044  0.07842522 ...  0.8469923   0.8313073
  0.9097326 ]",8000,8000
0456,4.0,8000,[0.00928425 0.01160531 0.01044478 ... 1.4117863  2.1893423  1.963619  ],8000,[ 1.0644829  1.3125738  0.9548614 ... -2.7174604 -2.6222627 -2.6568804],8000,8000
0457,-2.0,8000,"[ 0.00764904  0.00382452  0.00594926 ... -0.02167229  0.00382452
  0.00212473]",8000,"[-0.35127884 -0.37995464 -0.40863046 ...  0.49465796  0.53050274
  0.37995464]",8000,8000
0458,0.0,8000,[0.01200271 0.02940665 0.13923149 ... 0.05821317 0.03480787 0.06061371],8000,[0.30265293 0.5336248  0.6929159  ... 0.02389365 0.11946825 0.27875924],8000,8000
0459,0.0,8000,"[-2.7958968  -3.073066   -3.0316858  ...  0.14014618  0.20182611
  0.31269383]",8000,[2.0016477  2.185132   2.4353378  ... 0.6004943  0.5504531  0.38364914],8000,8000
0460,0.0,8000,"[-3.4943221e-03 -5.0473544e-03 -3.8825802e-04 ...  1.8418959e+00
  1.5813750e+00  1.1321603e+00]",8000,"[-1.3887614  -1.3887614  -0.95633274 ... -1.5301325  -1.5218164
 -1.4968686 ]",8000,8000
0461,0.0,8000,"[-0.04625633 -0.05105651 -0.04712909 ...  2.7675247   1.7738863
  1.1228069 ]",8000,"[-0.9889689  -0.76291883 -0.6498938  ...  0.9042001   0.9889689
  0.8759439 ]",8000,8000
0462,1.0,8000,"[-0.4253651  -0.29141036 -0.13042964 ... -0.09929102 -0.01645058
 -0.01880067]",8000,"[-0.94825935 -1.0185007  -1.0448413  ...  0.09658197  0.30730626
  0.31608647]",8000,8000
0463,0.0,8000,"[ 1.068166    0.83359593  0.74635917 ...  0.00145395 -0.69062454
  0.2583178 ]",8000,"[-1.4015329  -1.2389241  -1.2544109  ... -0.27101466 -0.50331295
 -0.4878264 ]",8000,8000
0464,-1.0,8000,"[-2.3121595  -2.5428047  -2.5901897  ...  0.03254151  0.03996325
  0.03825054]",8000,[0.8679986  0.90416515 0.80289876 ... 0.40868267 0.40506604 0.6039823 ],8000,8000
0465,4.0,8000,[0.38706872 0.28633654 0.41921726 ... 0.08144303 0.11101972 0.13459533],8000,"[ 0.17115662  0.5134698   0.84437263 ... -0.42218632 -0.6389847
 -1.0497606 ]",8000,8000
0466,-1.0,8000,[0.00720171 0.0061729  0.0190331  ... 0.00823053 0.00411526 0.00154322],8000,"[-1.310971   -1.235338   -1.336182   ... -0.32774276 -0.2521098
 -0.40337566]",8000,8000
0467,4.0,8000,"[-0.41854948  0.23953645  0.74887115 ... -1.108602   -1.3383354
 -1.4205961 ]",8000,"[-0.52189076 -0.23083629  0.13549086 ...  2.8051627   2.5467265
  2.8729084 ]",8000,8000
0468,-4.0,8000,"[ 0.0110396   0.01483446  0.01310952 ... -1.2957727  -0.93664074
 -0.5392153 ]",8000,[1.8253441 1.6580209 1.7239362 ... 1.1611217 1.2574593 1.0647842],8000,8000
0469,3.0,8000,"[-0.9255081  -0.81878597 -0.29917178 ... -0.1802029  -0.2746782
 -0.3726526 ]",8000,"[ 0.03828802  0.11486405  0.0701947  ...  0.44031218  0.10210138
 -0.5424136 ]",8000,8000
0470,0.0,8000,[2.205017   1.5451162  1.5482553  ... 0.08719618 0.34215778 0.40912446],8000,"[ 0.831846    0.5786755   0.51839674 ... -0.15672462  0.08439017
 -0.02411148]",8000,8000
0471,-1.0,8000,[0.01458812 0.01225402 0.0070023  ... 0.11378732 0.12895896 0.2007325 ],8000,"[ 0.831846    0.5786755   0.51839674 ... -0.15672462  0.08439017
 -0.02411148]",8000,8000
0472,-1.0,8000,"[ 0.00271403 -0.00348947  0.         ... -0.06319813  0.06048409
 -0.1965733 ]",8000,[0.96248406 0.9076156  0.90075713 ... 1.0356419  0.66985226 0.283487  ],8000,8000
0473,-1.0,8000,"[-0.7044558  -0.28823304 -0.05938727 ... -3.6722834  -3.8100004
 -3.3686914 ]",8000,[1.3285668 1.2610126 1.1484222 ... 2.476989  1.8014467 1.2610126],8000,8000
0474,-1.0,8000,[1.5352477  1.4159806  1.0611395  ... 0.01818613 0.01945493 0.00338347],8000,"[ 0.8787383   1.3520793   1.5627047  ... -0.10191552  0.505048
  0.8991213 ]",8000,8000
0475,4.0,8000,[1.5639126  1.5753015  1.498167   ... 0.10819522 0.05694485 0.05642717],8000,"[-0.7904004  -0.66054887 -0.62102884 ...  0.29922298  0.24841152
  0.42342874]",8000,8000
0476,-2.0,8000,[0.51930463 0.6672461  0.43476668 ... 3.1882892  3.0161939  2.720311  ],8000,"[ 0.72292954 -0.19529375 -0.01370483 ... -1.0484191  -0.32206336
 -0.3803089 ]",8000,8000
0477,2.0,8000,[1.2750083 1.1292626 0.9734106 ... 1.1228796 1.367562  0.7239409],8000,"[-1.02993    -1.0505285  -0.9475355  ... -0.27808106 -0.36047548
 -0.3810741 ]",8000,8000
0478,3.0,8000,"[-0.13473468 -0.1251468   0.03431445 ... -0.02472659 -0.02977283
 -0.02068959]",8000,"[-0.07918052 -0.01397303 -0.76385915 ...  0.2515146   0.05123446
  0.48905614]",8000,8000
0479,3.0,8000,"[ 0.04187317  0.02070135  0.0032934  ... -0.68314433 -1.0331854
 -1.3507628 ]",8000,[-1.8416715 -1.8492607 -1.5456886 ... -1.4293191 -1.3534261 -1.2901819],8000,8000
0480,4.0,8000,"[-0.01422531 -0.00735792 -0.0122632  ... -0.39438447 -0.5086775
 -0.13636677]",8000,"[-0.24793845 -0.2517529  -0.38907266 ... -2.6128898  -1.6936103
 -1.1443313 ]",8000,8000
0481,-1.0,8000,"[-0.08004764 -0.04802858 -0.10139367 ... -0.09249949  0.05247567
  0.2294699 ]",8000,"[-0.9026286  -0.7377649  -0.57290125 ...  2.027823    2.1020117
  1.9866071 ]",8000,8000
0482,0.0,8000,"[ 0.00125832 -0.00545273 -0.00545273 ...  0.7856125   1.0452464
  1.1958257 ]",8000,"[-1.3209407  -1.068566   -1.5572066  ... -0.02684839 -0.2201568
 -0.25237486]",8000,8000
0483,4.0,8000,"[-3.6293824e+00 -2.5237532e+00 -1.7912936e+00 ... -2.7759697e-03
 -2.7759697e-03 -4.3622381e-03]",8000,"[-0.31934565 -0.9096513  -1.4781834  ...  1.3185105   1.228997
  1.1298063 ]",8000,8000
0484,3.0,8000,[-0.8738306 -0.9516561 -1.3626295 ... -1.0049051 -1.0656637 -1.6869026],8000,"[-0.74802226 -0.86727226 -0.7263405  ... -0.0216818  -0.17345443
 -0.17345443]",8000,8000
0485,-3.0,8000,"[ 2.961302    1.4639025   0.00497926 ... -4.958438   -4.340104
 -4.059908  ]",8000,[0.5241454  0.3381583  0.2198029  ... 0.15217124 0.2198029  0.08453958],8000,8000
0486,3.0,8000,"[ 0.14436124 -0.25050923  0.11228097 ...  0.11747042 -0.06510409
 -0.07265239]",8000,"[-0.519433   -0.46669063 -0.31485632 ...  0.4395203   0.36440226
  0.4347255 ]",8000,8000
0487,2.0,8000,"[-2.5019786  -2.6667728  -0.5840276  ... -0.00590469 -0.00429432
  0.        ]",8000,"[ 1.6836921   1.6694232   1.7479006  ... -0.17835718 -0.14982004
 -0.09988003]",8000,8000
0488,-4.0,8000,"[-0.00913155  0.00124521  0.00747127 ... -0.59770167 -0.50389576
 -0.4038637 ]",8000,[2.218123  1.4949276 1.1406102 ... 1.9074887 1.4075617 1.0629517],8000,8000
0489,-1.0,8000,"[-0.7247035  -0.71955556 -0.01544356 ...  0.7229875   0.6080188
  0.42898786]",8000,"[-0.03357561  0.05036342  0.26021102 ... -0.5959671  -0.5456037
 -0.55399764]",8000,8000
0490,0.0,8000,"[-0.00456986  0.00101552  0.         ... -0.12135518 -0.15943736
 -0.1574063 ]",8000,[-0.8277862 -0.8898702 -0.6415344 ... -0.7863969 -1.0140381 -0.9933435],8000,8000
0491,-2.0,8000,"[-0.01310361 -0.00898534 -0.00748778 ... -0.12991296  0.09771552
 -0.14863244]",8000,[-0.6430732 -0.9065007 -0.4571243 ... -1.3713729 -1.5650696 -1.8672365],8000,8000
0492,1.0,8000,"[ 0.02012867  0.02012867  0.02470337 ... -0.39022174  0.40806308
 -0.53661215]",8000,"[ 0.7485808   0.87638736  1.0407099  ... -0.89464545 -0.83987117
 -0.8216131 ]",8000,8000
0493,1.0,8000,"[-0.01264292  0.12700388  0.13677341 ... -0.09424722 -0.08102962
 -0.08390301]",8000,[0.6574436  0.5310121  0.37507996 ... 0.67851543 0.49729708 0.63215727],8000,8000
0494,0.0,8000,"[ 1.5014318   2.0664163   1.0227686  ... -4.375904   -2.6298428
 -0.38642082]",8000,"[-0.17601302 -0.1489341  -0.13268675 ... -0.10560782 -0.02707893
 -0.06228153]",8000,8000
0495,0.0,8000,"[-0.01443652 -0.01443652 -0.01764463 ... -0.04812171 -0.18446657
 -0.35449666]",8000,"[ 0.38323677  0.5216278   0.5216278  ... -0.13306832 -0.02661366
  0.16500472]",8000,8000
0496,-1.0,8000,"[ 0.17131107  0.13351464 -0.01276243 ... -0.18750954  0.51344234
  0.8550827 ]",8000,"[ 0.1445248   0.0206464  -0.37163523 ... -0.97038084 -0.66068476
 -0.37163523]",8000,8000
0497,3.0,8000,[0.80661434 0.4601838  0.01206474 ... 1.3615927  0.88244987 0.33781287],8000,"[-1.4151601  -0.85325825 -0.06937059 ... -1.1238036  -1.0752441
 -0.5133423 ]",8000,8000
0498,-3.0,8000,"[-0.00316848 -0.00580889 -0.00897737 ... -0.5983154  -0.86288387
 -0.9600507 ]",8000,"[-2.2107425  -1.9061664  -1.4441693  ... -0.25666514 -0.42777523
 -0.7836843 ]",8000,8000
0499,1.0,8000,"[-0.02637207 -0.0300096  -0.02318924 ... -0.13458851  0.02046109
  0.8489079 ]",8000,"[-0.36276725 -0.09463494  0.18926987 ... -1.6245662  -1.9242436
 -1.9873338 ]",8000,8000
0500,4.0,8000,"[ 1.0914581   0.90787184  0.72823745 ...  0.00359269 -0.12358841
  0.12394768]",8000,"[-0.33676195 -0.38914713  0.04490159 ... -2.1328259  -2.6267433
 -3.0009234 ]",8000,8000
0501,1.0,8000,"[-0.00677252 -0.00620814 -0.00169313 ...  0.02596131  0.21841367
  0.32564515]",8000,"[-0.44600967 -0.6405458  -0.9489567  ...  0.9299776   0.92523277
  0.83033717]",8000,8000
0502,-3.0,8000,"[-0.00770702 -0.0107042  -0.01370137 ...  0.00727886  0.00556618
 -0.00385351]",8000,"[-0.4726964  -0.10165513 -0.19314475 ... -0.9911375  -1.001303
 -1.1537857 ]",8000,8000
0503,0.0,8000,"[-0.01220596 -0.01553486 -0.02163783 ... -0.9653804  -0.7978258
 -0.6019757 ]",8000,[0.7050166  0.78220814 0.921153   ... 0.07719159 0.2521592  0.27788976],8000,8000
0504,-3.0,8000,[0.2859883  0.7693773  1.4712014  ... 0.29529202 0.21641265 0.6083824 ],8000,[ 1.0644829  1.3125738  0.9548614 ... -2.7174604 -2.6222627 -2.6568804],8000,8000
0505,4.0,8000,"[ 0.1869976   0.24647392  0.30847046 ...  0.00604844 -0.00100807
  0.00201615]",8000,"[-0.9874532  -1.2523797  -1.3607588  ...  0.12042113  0.26492646
  0.22880015]",8000,8000
0506,3.0,8000,"[-0.00663104 -0.00309449 -0.00839932 ...  0.17505951 -0.32182658
  0.407146  ]",8000,"[-0.32354948 -0.18786742 -0.09393371 ...  0.16699326  0.26092696
  0.28180113]",8000,8000
0507,-4.0,8000,"[ 0.01303276  0.01421756 -0.0011848  ... -0.5918059  -0.35721615
 -0.6883668 ]",8000,[-1.0825796 -1.0142062 -1.0028106 ... -1.2079309 -1.1965355 -1.1395575],8000,8000
0508,-1.0,8000,[2.205017   1.5451162  1.5482553  ... 0.08719618 0.34215778 0.40912446],8000,[-1.02003   -0.75027   -0.9441599 ... -1.02003   -1.2645    -1.31508  ],8000,8000
0509,1.0,8000,"[-0.00675219 -0.00368301 -0.00368301 ... -0.8053516  -1.4357601
 -2.3792245 ]",8000,"[ 0.8597206   1.0746508   1.1573162  ... -0.5290588  -0.38026103
 -0.38852757]",8000,8000
0510,3.0,8000,"[ 0.12234942  0.05248233  0.02656918 ... -0.00852838 -0.01312058
  0.00065603]",8000,"[ 0.00605465 -0.4238258  -0.5449189  ... -0.7568318  -0.9142529
 -1.0656192 ]",8000,8000
0511,-2.0,8000,"[ 0.01237592  0.00428397  0.00761595 ... -2.2962096  -1.3070877
 -0.2713183 ]",8000,"[-0.8323923  -0.43869326 -0.04499418 ...  1.23734     1.3610737
  1.5635476 ]",8000,8000
0512,1.0,8000,"[-0.5386032  -0.36712772 -0.21848574 ...  0.39802015  0.71679443
  1.1501843 ]",8000,"[-0.5961974  -0.725105   -0.6123109  ... -0.290042    0.16113445
  0.09668067]",8000,8000
0513,-3.0,8000,"[ 0.00097609 -0.01561751 -0.02537845 ... -0.01122509 -0.00634461
  0.        ]",8000,"[-0.7933239  -0.7654879  -0.43145683 ... -2.6861668  -2.894936
 -3.0062802 ]",8000,8000
0514,4.0,8000,"[ 0.7314302   0.56196266 -0.16612001 ...  0.8092597   1.1096984
  1.4210166 ]",8000,"[-0.4012322  -0.31429854 -0.3744834  ... -0.9763317  -1.1702607
 -1.2705687 ]",8000,8000
0515,2.0,8000,"[ 0.09188962  0.09711911  0.09674557 ...  0.13820794 -0.0287622
 -0.1247607 ]",8000,"[-0.842729   -0.524718   -0.26633415 ... -0.15105519  1.3316708
  1.3316708 ]",8000,8000
0516,0.0,8000,"[ 0.0119604   0.0149505   0.0149505  ... -0.00239208 -0.00538218
 -0.00956832]",8000,"[ 1.2605165   1.2473861   1.4837328  ... -0.42017215  0.30199873
  0.56460637]",8000,8000
0517,3.0,8000,"[ 0.25578776 -0.1296952   0.01441058 ... -1.5932697  -1.2974024
 -1.5838127 ]",8000,"[-0.842729   -0.524718   -0.26633415 ... -0.15105519  1.3316708
  1.3316708 ]",8000,8000
0518,1.0,8000,"[-0.00328156  0.00328156  0.00328156 ...  0.04031636  0.03328444
  0.03515962]",8000,"[-0.64348096 -0.51284945 -0.3531888  ...  1.0547282   1.2966383
  1.0353754 ]",8000,8000
0519,-3.0,8000,"[-7.3121241e-03 -5.2229461e-04  7.8344187e-03 ...  1.7966934e-01
  4.2358091e-01  7.3852456e-01]",8000,"[ 0.43414462  0.67292416  0.7597531  ... -2.6699893  -2.6482823
 -2.4529169 ]",8000,8000
0520,4.0,8000,[-0.7407875  0.9413128  1.7172801 ... -1.1448534 -1.1538997 -1.0548935],8000,[0.57222337 0.6212711  0.7847635  ... 1.0136529  0.49047717 0.11444468],8000,8000
0521,-2.0,8000,"[-0.59618914 -0.4625715  -0.2685078  ... -0.09035097  0.07380784
  0.13361764]",8000,"[-4.837534   -4.7897234  -4.098647   ...  0.23470514 -0.0521567
 -0.09562062]",8000,8000
0522,-4.0,8000,[0.6068824  1.0927724  1.3506013  ... 0.8474268  0.74419916 1.1186994 ],8000,"[ 1.362187    1.1970735   1.1145167  ... -0.0619176   0.22703117
  0.51597995]",8000,8000
0523,4.0,8000,"[-0.09899343 -0.09567522 -0.09346308 ...  0.09291004  0.08903878
  0.07908414]",8000,[ 0.9213847  1.0138931  0.9287853 ... -1.1730077 -1.1841087 -0.8214755],8000,8000
0524,-3.0,8000,"[ 0.5045773   0.8704355   0.9202049  ... -0.2827327  -0.18054654
 -0.08365499]",8000,"[-0.7930205  -0.4691342  -0.18197733 ... -0.05175502 -1.0150661
 -1.3806905 ]",8000,8000
0525,-2.0,8000,"[ 0.01989338  0.02162324  0.02032584 ... -0.21882716  1.4933008
  2.1804872 ]",8000,"[-0.49579567 -0.540868   -0.7121429  ...  0.1622604   0.26141953
  0.06310126]",8000,8000
0526,0.0,8000,"[-1.1313045  -0.8714724  -0.8093887  ... -0.011497   -0.15865858
  0.26673037]",8000,[ 1.124916   1.2716442  1.1860528 ... -1.4183724 -1.7118287 -1.5651006],8000,8000
0527,0.0,8000,[0.14016865 0.13625959 0.21444128 ... 4.4440722  3.5533593  2.6531525 ],8000,[-2.7674704 -3.0209792 -3.2533622 ... -1.5210524 -1.5421783 -1.4788011],8000,8000
0528,3.0,8000,"[ 1.5294484   0.71907663  0.53494793 ... -0.01692549 -0.01436102
 -0.02102863]",8000,"[ 0.18087025  0.03617406  0.28939244 ... -0.5245238  -0.86817724
 -0.9766994 ]",8000,8000
0529,-1.0,8000,"[ 0.5086301   0.8665982   1.1369722  ... -0.18102793 -0.17226851
 -0.16117324]",8000,[1.1816143 1.0213422 1.1344754 ... 1.015057  1.1973273 1.1690439],8000,8000
0530,-3.0,8000,[0.14016865 0.13625959 0.21444128 ... 4.4440722  3.5533593  2.6531525 ],8000,[0.22153552 0.1442557  0.16486366 ... 1.1952615  1.5919647  2.009276  ],8000,8000
0531,-3.0,8000,[0.01582853 0.01624507 0.01707815 ... 0.00666464 0.0062481  0.00374886],8000,[0.7743068 0.7311184 0.7311184 ... 0.9162116 0.9779093 1.125984 ],8000,8000
0532,-1.0,8000,"[ 2.4324465   1.5726179   1.3540239  ... -0.04010175 -0.03931544
 -0.02909343]",8000,[0.8037974  0.5124883  0.63116986 ... 0.61498594 0.6527483  0.47472605],8000,8000
0533,1.0,8000,[ 4.783462   5.250804   4.992679  ... -2.7171044 -4.346688  -6.6439996],8000,"[ 0.56642836  0.7678252   0.35244435 ... -0.7552379  -0.6167776
 -0.4531427 ]",8000,8000
0534,1.0,8000,"[ 1.4418162   1.2998756   1.2864288  ...  0.04532134 -0.15787762
 -0.06275262]",8000,"[-0.04449857 -0.03337393 -0.06674787 ...  0.05562321 -0.04449857
 -0.22249286]",8000,8000
0535,-1.0,8000,"[ 0.08975056  0.06325793  0.03730595 ... -0.4898434  -0.24059635
 -0.23302706]",8000,"[-0.1417393  -0.09744576 -0.22146764 ...  0.66440296  0.46508208
  0.45622334]",8000,8000
0536,-3.0,8000,"[ 0.6429271   0.6441459   0.626473   ...  0.02315756  0.14991477
 -0.11944427]",8000,"[-0.08549456 -0.21068303 -0.6870099  ... -0.6442626  -0.6381559
 -0.5984619 ]",8000,8000
0537,0.0,8000,"[ 0.12234942  0.05248233  0.02656918 ... -0.00852838 -0.01312058
  0.00065603]",8000,"[-0.336014   -0.2873499  -0.48432365 ...  0.02549072  0.0486641
  0.7716735 ]",8000,8000
0538,-4.0,8000,"[ 0.00220498 -0.00698243 -0.00587994 ... -1.0054697  -1.2020801
 -1.4990171 ]",8000,"[-0.07050414  0.06345373  0.11985703 ...  1.6779984   1.5510911
  1.5228893 ]",8000,8000
0539,0.0,8000,"[-0.29825792  0.06267739  1.225451   ... -0.03674192 -0.0605161
 -0.06483868]",8000,"[-0.65443575  0.1911184   0.43291214 ... -0.79777455 -0.97007066
 -1.117753  ]",8000,8000
0540,0.0,8000,"[-0.00646329  0.         -0.01193224 ...  1.0758898   1.0714152
  1.0321383 ]",8000,"[-0.29567018 -0.485032   -0.12956333 ...  0.25580454  0.0631206
 -0.28238162]",8000,8000
0541,-3.0,8000,[0.18602689 0.31857106 0.11239124 ... 0.00465067 0.00465067 0.01705246],8000,[-1.1260923 -1.1516854 -1.1943403 ...  1.3478982  2.849355   2.5848937],8000,8000
0542,-4.0,8000,"[-0.34891087 -0.62611765 -0.54406446 ... -0.01182749 -0.01995889
 -0.02365497]",8000,"[ 0.42221293  0.30399328 -0.01688851 ... -1.8830696  -1.6972959
 -1.6635189 ]",8000,8000
0543,2.0,8000,"[-0.01215143 -0.01215143 -0.01589032 ... -0.03271538 -0.03084593
 -0.02570494]",8000,"[-0.24624524 -0.66631067 -1.028436   ...  0.13036513 -0.62285566
 -0.53594553]",8000,8000
0544,-2.0,8000,"[ 1.9697566   2.2441478   2.569811   ... -0.03662305 -0.0304253
 -0.03155217]",8000,[-1.6297805 -1.4729397 -1.626371  ... -1.0603802 -0.702374  -0.906949 ],8000,8000
0545,-3.0,8000,"[ 3.0388598   2.9345624   2.5282035  ...  0.45252338 -0.36475435
 -0.8355154 ]",8000,"[-0.19742769 -0.27639875 -0.34220797 ...  0.6449304   0.6449304
  0.30272242]",8000,8000
0546,4.0,8000,"[ 0.0675201   0.07943542  0.08075934 ... -2.7608223  -2.5454638
 -1.5564928 ]",8000,"[-0.4726964  -0.10165513 -0.19314475 ... -0.9911375  -1.001303
 -1.1537857 ]",8000,8000
0547,0.0,8000,"[-0.02036883 -0.01738803 -0.00943922 ... -0.35670295 -0.3025517
 -0.1207226 ]",8000,"[ 0.46488333  0.36825028  0.41787264 ...  0.4988355   0.23505338
 -0.11230329]",8000,8000
0548,2.0,8000,"[ 0.39263958  0.43911356  0.4499719  ... -1.4589342  -2.0544086
 -1.5449326 ]",8000,[-1.5446377 -1.3109273 -1.5607555 ... -0.7091902 -0.7602303 -0.6769542],8000,8000
0549,-2.0,8000,[0.00634884 0.03565118 0.00732559 ... 0.35113978 0.5464887  0.5596748 ],8000,"[-0.20114405 -0.3917016  -0.45522076 ... -0.09527877 -0.50815344
 -0.84692234]",8000,8000
0550,4.0,8000,"[-0.00358569  0.00179284 -0.01254991 ... -0.03227119 -0.03047835
 -0.03227119]",8000,"[ 1.2236869   1.3568342   1.4265779  ...  0.06340346 -0.10778589
  0.13948762]",8000,8000
0551,1.0,8000,"[-0.21904337 -0.30596536 -0.25331548 ... -0.02880843 -0.02185467
 -0.02334476]",8000,"[ 0.0186784   0.44828153  0.50431675 ... -0.0186784  -0.5229952
 -0.29885438]",8000,8000
0552,2.0,8000,"[-0.21282266  2.2335296   2.3953633  ...  0.13633952  0.2006297
  0.22723255]",8000,"[-0.02901234 -0.06124827 -0.06447186 ...  0.7994511   0.68017817
  1.2539778 ]",8000,8000
